Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost,Address,Coordinates,Ward_Index,Ward
17 251646 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,545-565,SHERBOURNE,ST, ,M4X,14189755.0,S1323,2017-10-23,2017-10-31,2018-08-01,Closed,Interior alteration to FIRST CHOICE HAIRCUTTERS. 563A Sherbourne Street. ,80000,545-565 SHERBOURNE ST   M4X,POINT (-79.375144 43.669246),21.0,Toronto Centre
17 253964 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,100,UNIVERSITY,AVE, ,M5J,3065777.0,S1033,2017-10-26,2017-11-08,2019-04-15,Closed,"Proposed interior alterations to suite 101A ""F45 Training""",100000,100 UNIVERSITY AVE   M5J,POINT (-79.385016 43.647267),24.0,Spadina-Fort York
17 261975 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,1781-1797,QUEEN,ST,E,M4L,,S1941,2017-11-14,2018-01-16,2018-12-10,Closed,"Interior finishes, new washrooms. Existing tenant space to be converted into a Fitness Studio (commercial school).There are no hazardous substances",150000,1781-1797 QUEEN ST E M4L,POINT (-79.308987 43.667916),4.0,Beaches-East York
17 263951 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,169,FORT YORK,BLVD, ,###,30015485.0,S1028,2017-11-17,2017-12-11,2018-10-30,Closed,Proposal for interior alterations for a new fitness centre.,100000,169 FORT YORK BLVD   ###,POINT (-79.401062 43.638383),24.0,Spadina-Fort York
17 272702 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,106,FRONT,ST,E,M5A,806554.0,S1338,2017-12-07,2018-01-09,2018-09-27,Closed,Proposal for interior alteration to existing non-residential unit (unit 102) for new commercial school/recreation use (gym/fitness centre) - Tenant- F45 TrainingRelated to 17 237473 ZPR,250000,106 FRONT ST E M5A,POINT (-79.370882 43.649996),21.0,Toronto Centre
17 275806 BLD,Building Additions/Alterations,Gymnasium,Interior Alterations,79,WELLINGTON,ST,W,###,7929313.0,S1034,2017-12-14,2018-01-03,2019-09-04,Closed,Interior Alterations to existing tenant gym area and alter to HVAC and to the Sprinkler systems.,350000,79 WELLINGTON ST W ###,POINT (-79.381188 43.646636),24.0,Spadina-Fort York
17 276377 BLD,Building Additions/Alterations,Art Gallery,Interior Alterations,317,DUNDAS,ST,W,M5T,796549.0,S1024,2017-12-15,2018-01-18,2018-09-11,Closed,"Proposal for interior alterations to the Mclean Gallery in existing art gallery ""AGO""",300000,317 DUNDAS ST W M5T,POINT (-79.392573 43.65352),24.0,Spadina-Fort York
17 276953 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,659,QUEEN,ST,W,M6J,856677.0,S1028,2017-12-18,2018-01-22,2018-12-19,Closed,Proposal for interior alterations to existing bar / restaurant for a change of use to a fitness centre on the basement level. ,100000,659 QUEEN ST W M6J,POINT (-79.404365 43.646958),24.0,Spadina-Fort York
17 278179 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,5095,YONGE,ST, ,M2N,14121209.0,N1826,2017-12-21,2018-06-04,2019-02-05,Closed,Proposed interior alterations to existing health clinic to be converted into fitness studio. Three new washrooms and showers are proposed. UNIT#: B7.,150000,5095 YONGE ST   M2N,POINT (-79.412278 43.768289),2.0,Willowdale
17 278924 BLD,Building Additions/Alterations,Recreational,Interior Alterations,100,BROADVIEW,AVE, ,M4M,30032255.0,S1440,2017-12-22,2018-01-29,2018-09-28,Closed,Interior alterations to create place of amusement (see committee of adjustment decision),400000,100 BROADVIEW AVE   M4M,POINT (-79.350188 43.658132),23.0,Toronto-Danforth
18 108303 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,3855,CHESSWOOD,DR, ,M3J,498907.0,N0623,2018-01-23,2018-04-16,2020-11-24,Closed,"Interior Alterations to gym area and basement level which includes fitness, washrooms, yoga room, spa and etc.",800000,3855 CHESSWOOD DR   M3J,POINT (-79.47333 43.757462),1.0,York Centre
18 108769 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,1560,BAYVIEW,AVE, ,M4G,9340702.0,N1530,2018-01-23,2018-02-02,2018-04-24,Closed,"Proposal for interior alterations to unit ""B"" for new fitness centre. ",80000,1560 BAYVIEW AVE   M4G,POINT (-79.37534 43.705237),11.0,Don Valley West
18 127274 BLD,Building Additions/Alterations,Auditorium,Interior Alterations,88,QUEENS QUAY, ,W,###,30031553.0,S1037,2018-03-09,2018-04-10,2018-10-10,Closed,Proposed interior alterations to convert an existing coat room into a recording studio (Both A-Occupancy) within an existing auditorium space on the ground floor. ,200000,88 QUEENS QUAY   W ###,POINT (-79.378707 43.64085),24.0,Spadina-Fort York
18 146280 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,155,WELLESLEY,ST,E,M4Y,2633773.0,S1326,2018-04-19,2018-05-18,2020-05-26,Closed,Proposed interior alteration to create a fitness centre gym as part of residential amenity space in an existing apartment building. ,100000,155 WELLESLEY ST E M4Y,POINT (-79.375364 43.666354),21.0,Toronto Centre
18 148567 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,90,ESTHER SHINER,BLVD, ,###,30013638.0,N1729,2018-04-25,2018-06-04,2018-10-25,Closed,Interior Alterations to new Beauty Spa Unit 7,60000,90 ESTHER SHINER BLVD   ###,POINT (-79.369851 43.768806),18.0,Don Valley North
18 149963 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,939,EGLINTON,AVE,E,M4G,8676923.0,N1532,2018-04-27,2018-06-21,2019-09-26,Closed,new interior fit up for a gym. ,800000,939 EGLINTON AVE E M4G,POINT (-79.360388 43.713514),11.0,Don Valley West
18 157194 BLD,Building Additions/Alterations,Club,Interior Alterations,2350,BAYVIEW,AVE, ,M2L,487614.0,N1523,2018-05-11,2018-09-26,2020-03-09,Closed,"Interior alterations to existing pool complex, with repairs to leaking pool, installation of sprinklers, new lighting and installation of new finishes throughout the pool area (including pool office, change room and washroom)",2000000,2350 BAYVIEW AVE   M2L,POINT (-79.382244 43.732538),11.0,Don Valley West
18 169284 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,1,FRONT,ST,E,M5E,11070359.0,S1339,2018-05-31,2018-06-07,2019-12-02,Closed,"Proposal for interior alterations to upgrade the existing catwalks; Installing fall protection systems, structure support, and new catwalk to existing Performing Arts Centre ""Sony Centre""",577000,1 FRONT ST E M5E,POINT (-79.376249 43.646627),21.0,Toronto Centre
18 176636 BLD,Building Additions/Alterations,Recreational,Interior Alterations,230,TOWN CENTRE,CRT, ,M1P,1370814.0,E2125,2018-06-12,2018-08-01,2019-02-12,Closed,Proposed interior alterations to YMCA.,500000,230 TOWN CENTRE CRT   M1P,POINT (-79.254374 43.774607),9.0,Scarborough Centre
18 185343 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,2965,KINGSTON,RD, ,M1M,14628136.0,E2037,2018-06-27,2018-07-27,2018-09-07,Closed,"inteior alterations to fitness club, expand into adjacent unit 29 A/B (Ref: 18 148370 ZPR 00 ZR)",40000,2965 KINGSTON RD   M1M,POINT (-79.231553 43.724625),5.0,Scarborough Southwest
18 186215 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,809,DUNDAS,ST,W,M6J,796697.0,S1022,2018-06-28,2018-08-24,2019-05-16,Closed,Proposal for interior alterations lower level for a new gymnasium.  ,150000,809 DUNDAS ST W M6J,POINT (-79.408239 43.651642),24.0,Spadina-Fort York
18 188620 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,181,BAY,ST, ,M5J,10224291.0,S1337,2018-07-04,2018-07-20,2019-02-01,Closed,Proposed interior alterations to existing unit C380 for a new beauty salon,150000,181 BAY ST   M5J,POINT (-79.379374 43.647223),21.0,Toronto Centre
18 193731 BLD,Building Additions/Alterations,Stadium,Interior Alterations,45,MANITOBA,DR, ,M6K,13497818.0,S1027,2018-07-13,2018-07-26,2019-01-04,Closed,PROPOSED: RICOH COLISSEUM - RENOVATION TO CHANGING ROOM FOR THE MARLIES.,600000,45 MANITOBA DR   M6K,POINT (-79.415091 43.635792),24.0,Spadina-Fort York
18 195926 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,758,YONGE,ST, ,M4Y,9941806.0,S1136,2018-07-18,2018-09-07,2020-07-23,Closed,Proposed interior alterations to existing office for the fit out of a new vocal studio,150000,758 YONGE ST   M4Y,POINT (-79.386752 43.669401),3.0,University-Rosedale
18 198514 BLD,Building Additions/Alterations,Recreational,Interior Alterations,2039,DANFORTH,AVE, ,M4C,790230.0,S1931,2018-07-23,2018-09-17,2018-10-12,Closed,"Proposal to convert existing retail space to a recreation use/commercial school, including interior alterations to the space",15000,2039 DANFORTH AVE   M4C,POINT (-79.313692 43.685297),4.0,Beaches-East York
18 208274 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2300,BLOOR,ST,W,M6S,6314761.0,S0426,2018-08-13,2018-09-06,2018-12-14,Closed,Proposal for interior alterations for hair salon existing retail space.,50000,2300 BLOOR ST W M6S,POINT (-79.479408 43.650676),13.0,Parkdale-High Park
18 209198 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,376-382,MAGNETIC,DR, ,M3J,8594961.0,N0621,2018-08-14,2018-09-07,2019-02-11,Closed,Proposed interior alterations to existing fitness center.,50000,376-382 MAGNETIC DR   M3J,POINT (-79.473906 43.782842),1.0,York Centre
18 220482 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,888,DON MILLS,RD, ,M3C,4709501.0,N1626,2018-09-05,2018-10-01,2019-03-18,Closed,Interior Alterations for a new Hair salon,15000,888 DON MILLS RD   M3C,POINT (-79.34134 43.725628),19.0,Don Valley East
18 225361 BLD,New Building,Club,New Building,1355,KINGSTON,RD, ,M1N,351874.0,E2033,2018-09-14,2018-12-20,2020-06-19,Closed,"construct a New one-storey pro shop including merchandise, learning suite, storage food and drink. ",2000000,1355 KINGSTON RD   M1N,POINT (-79.086267 43.835601),,
18 228320 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,603,DANFORTH,AVE, ,###,14200699.0,S1429,2018-09-19,2018-11-16,2020-06-30,Closed,Proposal for interior alterations to all floors to convert existing retail space to a gym/fitness club.,500000,603 DANFORTH AVE   ###,POINT (-79.34601 43.678463),23.0,Toronto-Danforth
18 229412 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,477,EGLINTON,AVE,W,M5N,8202877.0,S1226,2018-09-20,2018-10-29,2019-01-29,Closed,Proposal for interior alterations to existing fitness centre. - Barre Belle Inc,150000,477 EGLINTON AVE W M5N,POINT (-79.412651 43.703542),12.0,Toronto-St. Paul's
18 230937 BLD,Building Additions/Alterations,Recreational,Interior Alterations,1415,MORNINGSIDE,AVE, ,M1B,2370104.0,E2525,2018-09-24,2019-04-11,2021-03-10,Closed,interior alterations to add rock climbing gym UNIT A,100000,1415 MORNINGSIDE AVE   M1B,POINT (-79.202957 43.810869),6.0,Scarborough-Rouge Park
18 236080 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,388,CARLAW,AVE, ,M4M,14037665.0,S1435,2018-10-02,2018-11-08,2019-03-20,Closed,"Proposal for interior alterations to unit 105A for new fitness centre with associated coffee bar. ""The Cycling Gym""",200000,388 CARLAW AVE   M4M,POINT (-79.342281 43.665737),23.0,Toronto-Danforth
18 237460 BLD,Building Additions/Alterations,Club,Interior Alterations,107,WELLINGTON,ST,W,M5J,7929297.0,S1034,2018-10-04,2018-10-31,2019-05-03,Closed,"Proposal for interior alterations ground floor of the club private lounge, office and corridor. ""Toronto Club"".",200000,107 WELLINGTON ST W M5J,POINT (-79.382592 43.646504),24.0,Spadina-Fort York
18 244172 BLD,Building Additions/Alterations,Museum,Interior Alterations,1604,BLOOR,ST,W,M6P,11394912.0,S0429,2018-10-17,2018-11-05,2020-02-03,Closed,Proposal for interior alterations from a community centre to a museum. New underpinning in basement.  A-2 Museum (Public Museum & Place of Assembly),1000000,1604 BLOOR ST W M6P,POINT (-79.455249 43.655979),13.0,Parkdale-High Park
18 244562 BLD,Building Additions/Alterations,Museum,Interior Alterations,285,SPADINA,RD, ,M5R,7986457.0,S1237,2018-10-18,2018-11-23,2019-03-13,Closed,"Proposal for interior alterations to the staff kitchen of an existing museum - ""Spadina House Museum""",5000,285 SPADINA RD   M5R,POINT (-79.408331 43.679037),12.0,Toronto-St. Paul's
18 250552 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,374,DUPONT,ST, ,M5R,798405.0,S1126,2018-10-31,2018-11-14,2019-02-22,Closed,Proposed interior alterations to existing main floor suite for new tenant - Hourglass Workout.,80000,374 DUPONT ST   M5R,POINT (-79.410502 43.674351),3.0,University-Rosedale
18 250894 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,430,ADELAIDE,ST,W,M5V,7930167.0,S1029,2018-11-01,2018-12-13,2019-06-14,Closed,Proposal for interior alterations from vacant space to exercise studio.,100000,430 ADELAIDE ST W M5V,POINT (-79.397368 43.646617),24.0,Spadina-Fort York
18 251089 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,373,BROADVIEW,AVE, ,M4K,776442.0,S1433,2018-11-01,2018-11-22,2019-02-15,Closed,Interior alterations to convert existing ground floor restaurant into a Personal Service Shop (hair salon).,70000,373 BROADVIEW AVE   M4K,POINT (-79.35252 43.665813),23.0,Toronto-Danforth
18 255796 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,530,YONGE,ST, ,M4Y,887495.0,S1325,2018-11-13,2018-11-15,2019-02-19,Closed,Proposed interior alterations to second floor of existing fitness facility,60000,530 YONGE ST   M4Y,POINT (-79.384463 43.664037),21.0,Toronto Centre
18 257606 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,676,SHEPPARD,AVE,E,M2K,20055564.0,N1725,2018-11-16,2018-12-13,2019-03-05,Closed,"Interior alterations to change an existing restaurant to a personal training gym with new change room, new universal washroom.",100000,676 SHEPPARD AVE E M2K,POINT (-79.380147 43.768971),18.0,Don Valley North
18 265825 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,2181,STEELES,AVE,W,###,14676486.0,N0621,2018-12-07,2019-02-20,2019-06-05,Closed,Expanded existing fitness facility into adjacent tenant,150000,2181 STEELES AVE W ###,POINT (-79.476318 43.784758),1.0,York Centre
18 267215 BLD,Building Additions/Alterations,Club,Interior Alterations,1225,LAKE SHORE,BLVD,W,M6K,829610.0,S0436,2018-12-11,2019-03-15,2021-03-10,Closed,Proposal to construct Interior renovation due to damage from Lake Ontario High Water Levels:  Convert ground floor Change Rooms & Squash Courts to unheated (boat) Storage.  Add new floor at mid-level of exist squash courts --  new floor to align with existing middle floor. Re-locate change rooms to middle level.,750000,1225 LAKE SHORE BLVD W M6K,POINT (-79.436119 43.632017),13.0,Parkdale-High Park
19 104687 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,275,DUNDAS,ST,W,M5T,13515787.0,S1024,2019-01-15,2019-02-19,2019-04-02,Closed,Proposal for interior alterations to existing hair salon. (122 St Patrick Unit 23),10000,275 DUNDAS ST W M5T,POINT (-79.390455 43.654305),24.0,Spadina-Fort York
19 107709 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,1090,DON MILLS,RD, ,M3C,508018.0,N1626,2019-01-23,2019-02-07,2019-12-31,Closed,Interior Alterations to a existing retail suite to new beauty salon/spa (flamingo).,500000,1090 DON MILLS RD   M3C,POINT (-79.34423 43.736444),19.0,Don Valley East
19 109914 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,2575,ST CLAIR,AVE,W,###,20349345.0,W0538,2019-01-30,2019-04-18,2019-08-12,Closed,Proposal for interior alterations to fit out commercial unit for a F45 training centre - unit is currently unoccupied,130000,2575 ST CLAIR AVE W ###,POINT (-79.488506 43.667678),22.0,York South-Weston
19 110051 BLD,Building Additions/Alterations,Stadium,Interior Alterations,1,BLUE JAYS,WAY, ,M5V,5866193.0,S1036,2019-01-30,2019-03-20,2024-02-20,Closed,Proposal for interior alterations to media press centre for blue Jays. level 3,400000,1 BLUE JAYS WAY   M5V,POINT (-79.389371 43.642179),24.0,Spadina-Fort York
19 112254 BLD,Building Additions/Alterations,Gymnasium,Interior Alterations,1149,BELLAMY,RD,N,M1H,306057.0,E2421,2019-02-05,2019-05-22,2019-09-25,Closed,Proposal for the demolition of non-load bearing walls,10000,1149 BELLAMY RD N M1H,POINT (-79.24186 43.778877),8.0,Scarborough-Guildwood
19 115898 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,601,ST CLAIR,AVE,W,M6C,9171883.0,S1235,2019-02-15,2019-03-12,2019-05-09,Closed,Proposal for interior alterations to change from retail to nail salon.,40000,601 ST CLAIR AVE W M6C,POINT (-79.422443 43.6821),12.0,Toronto-St. Paul's
19 118006 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,801,LAKE SHORE,BLVD,E,M4M,2689033.0,S1443,2019-02-22,2019-03-13,2019-06-28,Closed,Proposed interior alterations to existing fitness centre. ,500000,801 LAKE SHORE BLVD E M4M,POINT (-79.337613 43.653438),23.0,Toronto-Danforth
19 123761 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,3771-3773,LAKE SHORE,BLVD,W,M8W,14073423.0,W0334,2019-03-11,2019-04-03,2019-08-12,Closed,Proposed interior alterations to existing one storey building to convert to fitness facility. ,95000,3771-3773 LAKE SHORE BLVD W M8W,POINT (-79.541179 43.592509),15.0,Etobicoke-Lakeshore
19 124683 BLD,Building Additions/Alterations,Recreational,Interior Alterations,991,KENNEDY,RD, ,M1P,350453.0,E2133,2019-03-12,2019-05-07,2019-10-20,Closed,Proposed interior alterations for bingo hall in north-west corner of building.,20000,991 KENNEDY RD   M1P,POINT (-79.272867 43.745582),9.0,Scarborough Centre
19 129520 BLD,Building Additions/Alterations,Stadium,Interior Alterations,56,CENTENNIAL PARK,RD, ,M9C,7472095.0,W0225,2019-03-22,2019-05-09,2020-11-05,Closed,"Proposal for interior alterations to an existing sports stadium. Scope of work includes upgrade washrooms, refurbish press box and waterproof bleachers.",1000000,56 CENTENNIAL PARK RD   M9C,POINT (-79.585904 43.656121),16.0,Etobicoke Centre
19 146354 BLD,Building Additions/Alterations,Recreational,Interior Alterations,75,DUFFLAW,RD, ,M6A,509901.0,N0822,2019-04-29,2019-07-30,2020-06-09,Closed,"interior alterations, partioning and improvements to existing recreation faciliy",10000000,75 DUFFLAW RD   M6A,POINT (-79.462912 43.718275),17.0,Eglinton-Lawrence
19 148728 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,4525,KINGSTON,RD, ,M1E,20140589.0,E2533,2019-05-03,2019-05-09,2019-09-04,Closed,Interior Alterations to upgarde ammenities to Fit 4 less.,150000,4525 KINGSTON RD   M1E,POINT (-79.184029 43.770528),6.0,Scarborough-Rouge Park
19 154503 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,3451,LAKE SHORE,BLVD,W,M8W,7640786.0,W0334,2019-05-15,2019-06-20,2019-12-03,Closed,Interior alterations to convert existing commercial suite on the second floor to a yoga studio.,70000,3451 LAKE SHORE BLVD W M8W,POINT (-79.5294 43.595135),15.0,Etobicoke-Lakeshore
19 171986 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,1,FRONT,ST,E,M5E,11070359.0,S1339,2019-06-14,2019-07-04,2023-01-10,Closed,Proposal for interior alterations to washroom and new universal washroom for existing Theatre for the Performing Arts,300000,1 FRONT ST E M5E,POINT (-79.376249 43.646627),21.0,Toronto Centre
19 175273 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,1560,YONGE,ST, ,M4T,11272519.0,S1232,2019-06-20,2019-08-13,2020-03-03,Closed,"Proposal for interior alterations for a yoga and fitness facility ""Oxygen Yoga & Fitness @ Yonge St""",100000,1560 YONGE ST   M4T,POINT (-79.39513 43.689687),12.0,Toronto-St. Paul's
19 177726 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,56,COLBORNE,ST, ,###,8344846.0,S1338,2019-06-25,2019-07-29,2021-04-05,Closed,"Proposal for interior alterations to unit 3 for new fitness centre ""Altitude Fitness""",500000,56 COLBORNE ST   ###,POINT (-79.37473 43.649263),21.0,Toronto Centre
19 182994 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,487,KING,ST,E,M5A,828176.0,S1336,2019-07-04,2019-08-12,2021-11-10,Closed,Proposal for interior alterations to change from retail to fitness club on the 1st and basement floor.,150000,487 KING ST E M5A,POINT (-79.360025 43.654348),21.0,Toronto Centre
19 185192 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,386,EGLINTON,AVE,W,M5N,8202901.0,N0833,2019-07-09,2019-10-16,2020-02-26,Closed,Interior alterations to convert to fitness studio from retail space - ground floor reception and fitness studio and basment for washroom and storage space ,75000,386 EGLINTON AVE W M5N,POINT (-79.410115 43.704472),17.0,Eglinton-Lawrence
19 191280 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,931,COLLEGE,ST, ,M6H,10576726.0,S0938,2019-07-18,2019-07-25,2020-02-04,Closed,"Proposal for interior alterations to room 314 ""Toddler Care Room"", scope of work includes plumbing, hvac and electrical.",45000,931 COLLEGE ST   M6H,POINT (-79.425891 43.653465),20.0,Davenport
19 198475 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,665,DUNDAS,ST,E,###,30088504.0,S1330,2019-07-31,2019-09-23,2020-03-31,Closed,Proposal for interior alterations to convert the existing commercial space into a fitness studio.,120000,665 DUNDAS ST E ###,POINT (-79.359428 43.660748),21.0,Toronto Centre
19 201680 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,69,LEBOVIC,AVE, ,###,20164665.0,E2021,2019-08-07,2019-08-23,2020-02-12,Closed,Proposal for interior alterations for a new recreational use in existing units  - F45 Training,100000,69 LEBOVIC AVE   ###,POINT (-79.288258 43.723215),5.0,Scarborough Southwest
19 207039 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,853,MILNER,AVE, ,M1B,20032265.0,E2528,2019-08-16,2019-10-23,2019-12-10,Closed,Proposal for interior alterations to an existing fitness centre (Fit 4 Less) including a new entrance system and the addition of shower facilities. ,200000,853 MILNER AVE   M1B,POINT (-79.198485 43.800144),6.0,Scarborough-Rouge Park
19 213217 BLD,Building Additions/Alterations,Gymnasium,Interior Alterations,460,FRONT,ST,E,###,30044730.0,S1336,2019-08-28,2020-01-06,2021-01-11,Closed,"Proposal for tenant fit out of unit D in the existing Condominium, scope of work includes construction of a new Bouldering Gym ""Rock On Climbing Bouldering Gym"", Reception, 1 storage room & two washrooms.",70000,460 FRONT ST E ###,POINT (-79.355579 43.653523),21.0,Toronto Centre
19 213275 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,521,BLOOR,ST,W,M5S,10736620.0,S1134,2019-08-28,2019-09-03,2019-11-26,Closed,Interior alteration to existing vacant suite for new tenant fit-out - hair salon,30000,521 BLOOR ST W M5S,POINT (-79.40905 43.665406),3.0,University-Rosedale
19 224073 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,45,LISGAR,ST, ,M6J,14258369.0,S0937,2019-09-19,2019-10-21,2020-05-01,Closed,"Proposal for interior alterations to the ground floor for new yoga studio ""Tribe Space Yoga""",250000,45 LISGAR ST   M6J,POINT (-79.422917 43.642148),20.0,Davenport
19 226412 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,40,UNIVERSITY,AVE, ,M5J,3065725.0,S1033,2019-09-24,2020-02-14,2020-10-14,Closed,"Interior alterations to unit 5 and 6 on the ground floor for a new ""Orangetheory Fitness Centre"" suite. Scope of work includes Plumbing, HVAC, Sprinklers and Structural components.",150000,40 UNIVERSITY AVE   M5J,POINT (-79.384407 43.646041),24.0,Spadina-Fort York
19 238112 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,2656,YONGE,ST, ,M4P,8566066.0,N0829,2019-10-18,2019-11-07,2020-04-16,Closed,Proposed new hair salon interior renovation ,50000,2656 YONGE ST   M4P,POINT (-79.400589 43.71593),17.0,Eglinton-Lawrence
19 238599 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,635,QUEEN,ST,E,M4M,11585496.0,S1440,2019-10-20,2019-11-21,2020-07-16,Closed,Proposed interior alterations to existing retail area  to convert to fitness studio.,600000,635 QUEEN ST E M4M,POINT (-79.352579 43.65802),23.0,Toronto-Danforth
19 240142 BLD,Building Additions/Alterations,Performing Arts Centre,Interior Alterations,1,FRONT,ST,E,M5E,11070359.0,S1339,2019-10-23,2019-11-07,2020-02-13,Closed,Proposal for interior alterations to to the basement level of an existing theatre/performaning arts centre.,200000,1 FRONT ST E M5E,POINT (-79.376249 43.646627),21.0,Toronto Centre
19 248418 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,88,QUEENS QUAY, ,W,###,30031553.0,S1037,2019-11-13,2019-12-23,2021-01-21,Closed,Proposal for interior alterations from vacant use to barber shop.,250000,88 QUEENS QUAY   W ###,POINT (-79.378707 43.64085),24.0,Spadina-Fort York
19 252396 BLD,Building Additions/Alterations,Recreational,Interior Alterations,2011,STEELES,AVE,W,M3J,14663091.0,N0621,2019-11-22,2020-03-05,2020-11-18,Closed,"Interior alterations to convert retail space into a commercial recreational space "" Aqua-Tots Swim School""",1000000,2011 STEELES AVE W M3J,POINT (-79.471735 43.786578),1.0,York Centre
19 256112 BLD,Building Additions/Alterations,"Hair, Barber and Other Salon",Interior Alterations,143,LAKE SHORE,BLVD,E,M5A,8351268.0,S1038,2019-12-02,2020-04-30,2023-04-11,Closed,Proposal to convert the existing vacant space into a nail salon.  (see NB 16 -127281 and Conditional permit 16-127281 ),50000,143 LAKE SHORE BLVD E M5A,POINT (-79.36905 43.645171),24.0,Spadina-Fort York
20 100082 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,161,EGLINTON,AVE,E,M4P,800607.0,S1228,2020-01-02,2020-02-04,2020-10-14,Closed,"Proposal for interior alterations to an existing building unit for a new fitness facility, with plumbing and electrical work to take place. ",250000,161 EGLINTON AVE E M4P,POINT (-79.392529 43.707738),12.0,Toronto-St. Paul's
20 100116 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,3465,DUNDAS,ST,W,M6S,57670.0,S0422,2020-01-02,2020-02-05,2020-07-17,Closed,Proposed interior alterations for Yoga Studio on the second floor ,75000,3465 DUNDAS ST W M6S,POINT (-79.487461 43.665434),13.0,Parkdale-High Park
20 107302 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,1491,LAKE SHORE,BLVD,W,M6K,829619.0,S0436,2020-01-22,2020-02-19,2021-02-08,Closed,Proposal for interior alterations to reinforce roof joists in lobby area and replace drywall in existing fitness centre.,50000,1491 LAKE SHORE BLVD W M6K,POINT (-79.444182 43.635518),13.0,Parkdale-High Park
20 111585 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,1491,LAKE SHORE,BLVD,W,M6K,829619.0,S0436,2020-02-03,2020-02-18,2021-01-26,Closed,Proposal for interior alterations to locker rooms in existing fitness centre.,100000,1491 LAKE SHORE BLVD W M6K,POINT (-79.444182 43.635518),13.0,Parkdale-High Park
20 113004 BLD,Building Additions/Alterations,Fitness Centre,Interior Alterations,31,BLOOR,ST,E,M4W,8535678.0,S1137,2020-02-06,2020-03-06,2024-03-07,Closed,"Proposal for interior alterations to unit 102 for new fitness centre ""Innovative Fitness""",715000,31 BLOOR ST E M4W,POINT (-79.385652 43.670224),3.0,University-Rosedale
