Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost,Address,Coordinates,Ward_Index,Ward
21 129490 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,693,BATHURST,ST, ,###,6924848.0,S1134,2021-03-19,2021-05-07,2024-02-12,Closed,Interior alterations to three existing classrooms - Central Technical School,500000,693 BATHURST ST   ###,POINT (-79.410133 43.663231),3.0,University-Rosedale
21 131794 BLD,Building Additions/Alterations,Hospital,Interior Alterations,3560,BATHURST,ST, ,M6A,487172.0,N0823,2021-03-25,2021-05-06,2022-06-27,Closed,Existing unused change room to be renovated for the relocation of a security operations centre within the hospital. Interior non-load bearing partitions and finishes to be demolished. New architectural layout proposed with HVAC distribution to be revised to suit proposed use.,150000,3560 BATHURST ST   M6A,POINT (-79.434147 43.730064),17.0,Eglinton-Lawrence
21 137168 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,200,KING,ST,E,M5A,828085.0,S1338,2021-04-07,2021-05-17,2023-09-18,Closed,Proposal for interior alterations for renovations to the existing mens & womens change rooms & washrooms on the 6th floor in the George Brown College building. ,150000,200 KING ST E M5A,POINT (-79.370189 43.651109),21.0,Toronto Centre
21 140908 BLD,Building Additions/Alterations,University,Interior Alterations,105,BOND,ST, ,M5B,773904.0,S1328,2021-04-14,2021-05-12,2022-03-18,Closed,Proposal for interior alteration to a unit on the 2nd floor of the building - Ryerson University Office,600000,105 BOND ST   M5B,POINT (-79.378254 43.656829),21.0,Toronto Centre
21 142811 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,69,PRITCHARD,AVE, ,M6N,9523611.0,W0539,2021-04-19,2021-05-13,2023-04-10,Closed,"Proposal for interior alterations, on second floor, including mechanical and electrical work",2500000,69 PRITCHARD AVE   M6N,POINT (-79.491128 43.669256),22.0,York South-Weston
21 142914 BLD,Building Additions/Alterations,Student Residence,Interior Alterations,45,WILLCOCKS,ST, ,M5S,14242676.0,S1139,2021-04-19,2021-05-18,2022-10-27,Closed,"Proposed new Interior Alterations to student lounges and residence lobby on the ground level and mezzanine level of the existing student residence at 45 willcocks street. This includes lighting upgardes, finishes upgardes, installation of new interior millwork, and relocation of fire protected giazing. In addition, new exterior lighting and the replacement of existing stair handrail at exterior residence entry.",2600000,45 WILLCOCKS ST   M5S,POINT (-79.400761 43.661186),3.0,University-Rosedale
21 142929 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,1059,LILLIAN,ST, ,M2M,537109.0,N1823,2021-04-19,2021-05-06,2022-02-18,Closed,PROPOSAL TO REPLACE DETERIORATED STORAGE ROOM CEILING SLAB,200000,1059 LILLIAN ST   M2M,POINT (-79.410402 43.79783),2.0,Willowdale
21 143333 BLD,Building Additions/Alterations,University,Interior Alterations,80,GOULD,ST, ,M5B,10924258.0,S1328,2021-04-20,2021-04-26,2023-03-08,Closed,Proposal for interior alterations of existing meeting room and offices to convert to a student hub for the new Ryerson Music Program.  ,300000,80 GOULD ST   M5B,POINT (-79.37715 43.658485),21.0,Toronto Centre
21 147061 BLD,Building Additions/Alterations,University,Interior Alterations,150,COLLEGE,ST, ,M5S,7793159.0,S1139,2021-04-28,2021-06-21,2023-04-05,Closed,"Interior alterations to the Institute of Biomaterials and Biomedical Engineering (IBBME) lab, Rooms 405 to 412 - University of Toronto - Rosebrugh Building",3405000,150 COLLEGE ST   M5S,POINT (-79.392367 43.660019),3.0,University-Rosedale
21 147483 BLD,Building Additions/Alterations,Hospital,Interior Alterations,4001,LESLIE,ST, ,M2K,536800.0,N1729,2021-04-29,2021-05-20,2022-06-20,Closed,"Interior alterations to the Hospital Library, Ophthalmology and Administrative spaces, ground and first floor - North York General Hospital",1000000,4001 LESLIE ST   M2K,POINT (-79.362455 43.769623),18.0,Don Valley North
21 150594 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,404,WILLARD,AVE, ,M6S,10906769.0,S0426,2021-05-05,2021-05-12,2021-11-16,Closed,"interior alterations add w/c, kitchenette on ground floor (place of worship)",70000,404 WILLARD AVE   M6S,POINT (-79.483962 43.655459),13.0,Parkdale-High Park
21 152003 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,50,FRANCINE,DR, ,M2H,517961.0,N1722,2021-05-08,2021-05-26,2023-01-06,Closed,"Proposal for a new universal washroom, new interior barrier-free ramp and a new auto door operators with hold -open devices",750000,50 FRANCINE DR   M2H,POINT (-79.366558 43.80527),18.0,Don Valley North
21 157176 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,935,DUNDAS,ST,E,M4M,7576813.0,S1434,2021-05-19,2021-06-14,2022-07-12,Closed,Proposal to reconstruct interior staircases with anti-climb fence,50000,935 DUNDAS ST E M4M,POINT (-79.34869 43.662086),23.0,Toronto-Danforth
21 157610 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,81,RANLEIGH,AVE, ,M4N,7792874.0,N1525,2021-05-19,2021-06-01,2023-01-05,Closed,Replace office ceiling to existing Bedford Park P.S.,10000,81 RANLEIGH AVE   M4N,POINT (-79.400155 43.727831),11.0,Don Valley West
21 158286 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,75,ASHTONBEE,RD, ,M1L,11048263.0,E2131,2021-05-20,2021-08-03,2022-05-06,Closed,Proposed Interior Alterations area of renovation of 2nd floor college building including offices and classrooms.,1500000,75 ASHTONBEE RD   M1L,POINT (-79.289911 43.730944),9.0,Scarborough Centre
21 159162 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,2661,KINGSTON,RD, ,M1M,14258324.0,E2036,2021-05-21,2021-06-11,2021-10-28,Closed,Proposal for interior alterations to existing place of worship,20000,2661 KINGSTON RD   M1M,POINT (-79.241484 43.713306),5.0,Scarborough Southwest
21 161264 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,374,SHEPPARD,AVE,E,M2N,11835378.0,N1826,2021-05-27,2021-08-30,2023-01-06,Closed,proposal for interior alterations to west wing of existing place of worship,547000,374 SHEPPARD AVE E M2N,POINT (-79.393537 43.766091),2.0,Willowdale
21 161538 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,920,YONGE,ST, ,M4W,,S1128,2021-05-27,2021-06-11,2021-08-11,Closed,Interior alterations  - removal of non structural partitions only - 3rd floor - ILAC ,35000,920 YONGE ST   M4W,POINT (-79.388998 43.674112),3.0,University-Rosedale
21 161560 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,920,YONGE,ST, ,M4W,,S1128,2021-05-27,2021-06-11,2021-10-06,Closed,Interior alterations - 4TH floor Removal of non loadbearing partitions only - ILAC ,35000,920 YONGE ST   M4W,POINT (-79.388998 43.674112),3.0,University-Rosedale
21 163235 BLD,Building Additions/Alterations,Hospital,Interior Alterations,30,BOND,ST, ,M5B,773891.0,S1332,2021-05-31,2021-07-21,2023-04-14,Closed,"Proposal for interior alterations to parts of Level 1, Level 2 and Level B1 for exisitng hospital. St Michaels Hospital ",2500000,30 BOND ST   M5B,POINT (-79.377682 43.653656),21.0,Toronto Centre
21 163938 BLD,Building Additions/Alterations,University,Interior Alterations,380,VICTORIA,ST, ,M5B,7730109.0,S1328,2021-06-01,2021-06-16,2022-01-18,Closed,Proposal for interior alterations to the 8th floor level of an existing university - 'Ryerson' for library renovations & providing new study rooms. ,1100000,380 VICTORIA ST   M5B,POINT (-79.38082 43.658437),21.0,Toronto Centre
21 165478 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,1301,NEILSON,RD, ,M1B,12834066.0,E2524,2021-06-03,2022-01-27,2023-04-19,Closed,Proposal for a daycare centre in the existing building used as place of worship.,50000,1301 NEILSON RD   M1B,POINT (-79.218367 43.807044),6.0,Scarborough-Rouge Park
21 165662 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,100,ALLANHURST,DR, ,M9A,7792249.0,W0230,2021-06-04,2021-06-30,2022-05-13,Closed,Proposal for Interior Alterations including add some partitions and remove knee high partitions to the existing Elementary School. ,200000,100 ALLANHURST DR   M9A,POINT (-79.519475 43.680152),16.0,Etobicoke Centre
21 165808 BLD,Building Additions/Alterations,University,Interior Alterations,130,ST GEORGE,ST, ,M5S,14199668.0,S1135,2021-06-04,2021-07-09,2022-05-13,Closed,Proposal for renovation of existing Level 4 Reading Room of University of Toronto's Robarts Library. ,2060000,130 ST GEORGE ST   M5S,POINT (-79.399533 43.664459),3.0,University-Rosedale
21 167167 BLD,Building Additions/Alterations,University,Interior Alterations,245,CHURCH,ST, ,###,11462071.0,S1328,2021-06-07,2021-06-22,2022-01-24,Closed,"Proposal for interior alterations to existing university unit ENG 206. ""Ryerson Engineering Building""",500000,245 CHURCH ST   ###,POINT (-79.377392 43.65765),21.0,Toronto Centre
21 167352 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,250,MADISON,AVE, ,M4V,7986350.0,S1237,2021-06-08,2021-06-23,2022-07-25,Closed,Proposal for alterations to existing classroom to convert to a licensed day nursery room.,15000,250 MADISON AVE   M4V,POINT (-79.40707 43.677241),12.0,Toronto-St. Paul's
21 171154 BLD,Building Additions/Alterations,University,Interior Alterations,300,HURON,ST, ,M5S,823531.0,S1139,2021-06-15,2021-07-19,2023-05-31,Closed,"Proposal for interior alterations to offices, classrooms & stairs / lifts on the lower level floor in an existing student residence - 'University of Toronto - Wetmore Hall'.  Scope also includes fire alarm replacement.",750000,300 HURON ST   M5S,POINT (-79.4004 43.661993),3.0,University-Rosedale
21 171165 BLD,Building Additions/Alterations,University,Interior Alterations,300,HURON,ST, ,M5S,823531.0,S1139,2021-06-15,2021-07-21,2022-11-25,Closed,Proposal for interior alterations to offices & a student common area on the 2nd floor level in an existing student residence - 'University of Toronto - Wilson Hall - Wilson Lounge',500000,300 HURON ST   M5S,POINT (-79.4004 43.661993),3.0,University-Rosedale
21 171477 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,298,DANFORTH,AVE, ,M4K,789623.0,S1424,2021-06-16,2021-10-20,2022-03-09,Closed,"Proposal for interior alterations for school 2nd floor ""Zebra Robotics School""",70000,298 DANFORTH AVE   M4K,POINT (-79.354118 43.677374),23.0,Toronto-Danforth
21 172402 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,140,WINEVA,AVE, ,M4E,14120948.0,S1939,2021-06-17,2021-08-17,2021-08-25,Closed,"Proposal to convert two rooms to a licensed after-school program (day nursery) on ground floor of existing Place of Worship - ""The Spirit Collective"". See also 21 151344 ZPR",1000,140 WINEVA AVE   M4E,POINT (-79.296334 43.671494),4.0,Beaches-East York
21 174497 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,1750,FINCH,AVE,E,M2J,515776.0,N1722,2021-06-22,2021-07-28,2022-07-06,Closed,"Proposal for interior alterations to existing student serving space of existing college ""Seneca College""",100000,1750 FINCH AVE E M2J,POINT (-79.348991 43.795789),18.0,Don Valley North
21 177441 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,4700,KEELE,ST, ,M3J,20029109.0,W0726,2021-06-29,2021-07-23,2022-06-03,Closed,Construct interior renovation of existing computer lab into an interactive learning classroom at the Stephen E Quinlan Builidng - 70 The Pond Rd,345000,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),0.0,Humber River-Black Creek
21 179380 BLD,Building Additions/Alterations,Hospital,Interior Alterations,555,UNIVERSITY,AVE, ,M5G,7792696.0,S1145,2021-07-04,2021-07-23,2023-03-20,Closed,"Proposal for interior alterations to 3rd floor family space for existing hospital ""Sick Kids""",900000,555 UNIVERSITY AVE   M5G,POINT (-79.387437 43.657372),3.0,University-Rosedale
21 179783 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,2372,KINGSTON,RD, ,M1N,352072.0,E2031,2021-07-05,2021-11-08,2021-12-14,Closed,Proposed for the conversion of existing commercial/residential building into a daycare facility with HVAC and Plumbing add 25 fixtures.,100000,2372 KINGSTON RD   M1N,POINT (-79.250952 43.707686),5.0,Scarborough Southwest
21 180574 BLD,Building Additions/Alterations,Hospital,Interior Alterations,101,HUMBER COLLEGE,BLVD, ,M9V,1008107.0,W0122,2021-07-06,2021-08-20,2023-12-13,Closed,Proposal for interior alteration to convert 3 separate spaces to patient washrooms in direct response to COVID 19 surge to existing Hospital ,500000,101 HUMBER COLLEGE BLVD   M9V,POINT (-79.598697 43.729783),14.0,Etobicoke North
21 184257 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,734,PALMERSTON,AVE, ,M6G,6619760.0,S1125,2021-07-14,2021-07-21,2023-04-27,Closed,PROPOSED: REMOVE/REPLACE BOILER ROOM FIRE SEPARATIONS AT CEILING. REMOVE/REINSTATE AND PROVIDE NEW MECHANICAL & ELECTRICAL WORK AS REQUIRED TO REPLACE FIRE SEPARATIONS. PROVIDE UNISTRUT SYSTEM TO SUPPORT MECHANICAL AND ELECTRICAL WORK. ,482000,734 PALMERSTON AVE   M6G,POINT (-79.415208 43.668154),3.0,University-Rosedale
21 186269 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,1500,ROYAL YORK,RD, ,M9P,9383544.0,W0223,2021-07-19,2021-10-21,2022-03-08,Closed,Proposal for interior alterations to convert existing office space to private school,270000,1500 ROYAL YORK RD   M9P,POINT (-79.531848 43.691631),16.0,Etobicoke Centre
21 186345 BLD,Building Additions/Alterations,Hospital,Interior Alterations,200,ELIZABETH,ST, ,M5G,7792529.0,S1145,2021-07-19,2021-08-18,2022-04-26,Closed,"Proposal for interior alterations including the removal and new installation of ceilings, services, millwork and equipment to allow for install of new Philips imagining equipment and procedure table",300000,200 ELIZABETH ST   M5G,POINT (-79.387245 43.659224),3.0,University-Rosedale
21 186637 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,15,EARL HAIG,AVE, ,M4C,799259.0,S1931,2021-07-19,2021-08-19,2022-02-28,Closed,"Proposal to add power operated doors and door hold open devices at various location of exisitng Elementary school "" Earl Haig Public School""",150000,15 EARL HAIG AVE   M4C,POINT (-79.321254 43.68134),4.0,Beaches-East York
21 187733 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,3420,YONGE,ST, ,M4N,3440695.0,N0825,2021-07-21,2021-08-26,2021-10-12,Closed,"CONVERT TO EX. THEATRE ROOM TO CLASS ROOM, ADD GLASS PARTITION WALL, ADD BATHROOM TO EX. ADJ. CLASS ROOM",15000,3420 YONGE ST   M4N,POINT (-79.404739 43.733284),17.0,Eglinton-Lawrence
21 188825 BLD,Building Additions/Alterations,University,Interior Alterations,1265,MILITARY,TRL, ,M1C,363830.0,E2532,2021-07-23,2021-10-22,2023-04-05,Closed,"Proposal for interior alterations in the ARC building, levels 2 and 3, including new partitioning, doors, flooring, other finishes, electrical, lighting, security, updates to the FA system, HVAC and plumbing..",3468000,1265 MILITARY TRL   M1C,POINT (-79.186291 43.783891),6.0,Scarborough-Rouge Park
21 189036 BLD,Building Additions/Alterations,University,Interior Alterations,35,ST GEORGE,ST, ,M5S,11227024.0,S1139,2021-07-23,2021-08-30,2023-03-13,Closed,Interior Alteration of Room GB-405 from a classroom into a chemical laboratory,1800000,35 ST GEORGE ST   M5S,POINT (-79.396355 43.659738),3.0,University-Rosedale
21 189585 BLD,Building Additions/Alterations,Hospital,Interior Alterations,250,COLLEGE,ST, ,M5T,9942219.0,S1139,2021-07-26,2021-08-06,2023-02-10,Closed,"Proposed interior renovations to the 5th floor, modifications to partitions and ceilings, new finishes, modifications to HVAC and electrical.",60000,250 COLLEGE ST   M5T,POINT (-79.399118 43.658584),3.0,University-Rosedale
21 189651 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,951,CARLAW,AVE, ,M4K,6387861.0,S1421,2021-07-26,2021-10-13,2022-02-23,Closed,Boiler room upgrade and cooling tower replacement,660000,951 CARLAW AVE   M4K,POINT (-79.348864 43.68466),23.0,Toronto-Danforth
21 191583 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,101,MASON,BLVD, ,M5M,541018.0,N0824,2021-07-29,2021-09-28,2023-03-01,Closed,"Proposal to convert the heating system from steam to hot water,  new rooftop units in the existing secondary school .'Loretto Abbey Catholic Secondary School,""",2000000,101 MASON BLVD   M5M,POINT (-79.411082 43.741225),17.0,Eglinton-Lawrence
21 194967 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,211,CONSUMERS,RD, ,M2J,13503297.0,N1731,2021-08-07,2021-11-19,2022-12-02,Closed,Proposal for interior alterations on ground and second floors for Hanson College head office and college.,3400000,211 CONSUMERS RD   M2J,POINT (-79.331933 43.771815),18.0,Don Valley North
21 199498 BLD,Building Additions/Alterations,University,Interior Alterations,44,GERRARD,ST,E,M5B,7641997.0,S1328,2021-08-17,2021-11-03,2023-08-10,Closed,Proposed structural modification to allow recessing of existing loading dock leveller into floor.,50000,44 GERRARD ST E M5B,POINT (-79.379735 43.659795),21.0,Toronto Centre
21 199771 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,2701,MARKHAM,RD, ,M1X,20080838.0,E2325,2021-08-17,2021-10-19,2022-01-27,Closed,Interior alterations for new partition walls on second floor of the existing building,25000,2701 MARKHAM RD   M1X,POINT (-79.245489 43.819863),7.0,Scarborough North
21 201550 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,130,GERRARD,ST,E,M5A,3959331.0,S1328,2021-08-19,2021-08-26,2022-10-26,Closed,Proposal for interior alterations to an existing place of worship - JARVIS BAPTIST CHURCH,50000,130 GERRARD ST E M5A,POINT (-79.375397 43.660838),21.0,Toronto Centre
21 202768 BLD,Building Additions/Alterations,Hospital,Interior Alterations,60,MURRAY,ST, ,M5T,845809.0,S1144,2021-08-23,2021-08-25,2023-02-22,Closed,Proposal for interior alterations to convert the existing office to a mechanical room.,300000,60 MURRAY ST   M5T,POINT (-79.391679 43.657895),3.0,University-Rosedale
21 202914 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,4841,YONGE,ST, ,M2N,13971225.0,N1826,2021-08-23,2021-11-01,2022-09-12,Closed,"Proposal for interior alterations from vacant to daycare. 1st,2nd and 3rd floor unit 100",1250000,4841 YONGE ST   M2N,POINT (-79.410769 43.762395),2.0,Willowdale
21 204419 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,138,MAIN,ST, ,M4E,7640898.0,S1935,2021-08-26,2021-10-08,2022-01-12,Closed,Proposed interior alterations to existing gym to convert to day care centre.,300000,138 MAIN ST   M4E,POINT (-79.300258 43.683218),4.0,Beaches-East York
21 205827 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,25,NICHOLAS,AVE, ,###,30089456.0,S1330,2021-08-30,2021-12-17,2022-11-04,Closed,Proposal for Interior Alterations to existing Retail Units to convert it to a child care facility. Unit 1-7,1000000,25 NICHOLAS AVE   ###,POINT (-79.358144 43.659635),21.0,Toronto Centre
21 206441 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,2255,SHEPPARD,AVE,E,M2J,11484426.0,N1731,2021-08-31,2021-12-09,2023-07-27,Closed,"Proposal for interior alterations for a new daycare with classrooms, washrooms, warming kitchens with no commercial cooking. ",100000,2255 SHEPPARD AVE E M2J,POINT (-79.327565 43.7739),18.0,Don Valley North
21 206495 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,2533,KIPLING,AVE, ,M9V,8206173.0,W0124,2021-08-31,2021-10-01,2022-03-24,Closed,interior alterations to existing nutrition room,60000,2533 KIPLING AVE   M9V,POINT (-79.582383 43.744935),14.0,Etobicoke North
21 206513 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,1,LOWER JARVIS,ST, ,M5A,8351250.0,S1038,2021-08-31,2021-09-22,2023-03-08,Closed,Proposal to replace 2 pairs of exterior swing doors with 2 automatic sliding doors at George Brown CollegePending address: 3 Lower Jarvis St,18178,1 LOWER JARVIS ST   M5A,POINT (-79.368931 43.644178),24.0,Spadina-Fort York
21 213333 BLD,Building Additions/Alterations,University,Interior Alterations,371,BLOOR,ST,W,M5S,772789.0,S1135,2021-09-16,2021-10-20,2024-03-01,Closed,Interior alterations to combine rooms to make a suite in order to comply with the OBC,20000,371 BLOOR ST W M5S,POINT (-79.402508 43.666571),3.0,University-Rosedale
21 215823 BLD,Building Additions/Alterations,Hospital,Interior Alterations,150,GERRARD,ST,W,M5G,7792536.0,S1145,2021-09-21,2021-09-30,2023-03-28,Closed,Proposal for Interior Alteration of existing level 2. (MDRD endoscope washing department) ,250000,150 GERRARD ST W M5G,POINT (-79.387921 43.658104),3.0,University-Rosedale
21 217379 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,117,BLOOR,ST,E,M4W,772675.0,S1137,2021-09-24,2021-10-27,2022-09-21,Closed,Proposal for interior alterations to renovate washrooms in an existing place of worship - St. Andrew's United Church,600000,117 BLOOR ST E M4W,POINT (-79.384043 43.670166),3.0,University-Rosedale
21 220018 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918.0,N1528,2021-09-30,2021-10-13,2023-04-11,Closed,"Interior alterations in the M Wing Cystoscopy Clinic to accommodate the replacement and installation of new Xray equipment system within  Urology Rooms (MG435 & MG437) including lead shielding upgrades within partitions - M  Wing, ground floor  - Sunnybrook Health Science Centre",1000000,2075 BAYVIEW AVE   M4N,POINT (-79.377875 43.721938),11.0,Don Valley West
21 222362 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,51,DOCKSIDE,DR, ,###,30017891.0,S1038,2021-10-06,2021-11-08,2022-04-08,Closed,"Proposal for interior alterations to existing educational institution - George Brown College, AGP Dental Operatories, Waterfront Campus",5000000,51 DOCKSIDE DR   ###,POINT (-79.365469 43.643939),24.0,Spadina-Fort York
21 222993 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,2723,ST CLAIR,AVE,E,M4B,8594190.0,S1927,2021-10-07,2022-06-07,2022-06-14,Closed,Proposal to use a portion of the second floor of this building from its current use as a place of worship to a childcare centre. There are no material alterations to the building or structure being made and the floor area will also not increase.,1000,2723 ST CLAIR AVE E M4B,POINT (-79.310082 43.705752),4.0,Beaches-East York
21 226952 BLD,Building Additions/Alterations,University,Interior Alterations,1265,MILITARY,TRL, ,M1C,363830.0,E2532,2021-10-17,2021-11-02,2023-11-20,Closed,Interior renovation of teaching space including plumbing and HVAC,1200000,1265 MILITARY TRL   M1C,POINT (-79.186291 43.783891),6.0,Scarborough-Rouge Park
21 240078 BLD,Building Additions/Alterations,Hospital,Interior Alterations,610,UNIVERSITY,AVE, ,M5G,13498043.0,S1144,2021-11-20,2021-11-23,2022-03-18,Closed,Concrete infill of existing equipment pit and replace existing finishes as required to remove/install existing equipment - Level B2 - Princess Margaret Hospital,100000,610 UNIVERSITY AVE   M5G,POINT (-79.390408 43.65813),3.0,University-Rosedale
21 241589 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,5775,YONGE,ST, ,M2M,3563882.0,N1823,2021-11-25,2021-12-21,2022-07-06,Closed,"Interior alterations to classroom ""Sonography Lab"" - Unit 1010",40000,5775 YONGE ST   M2M,POINT (-79.416049 43.783317),2.0,Willowdale
21 242989 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,37,CROW,TRL, ,M1B,324647.0,E2330,2021-11-29,2021-12-20,2022-12-23,Closed,Upgrades to various existing doors to accommodate barrier-free access and replacement of flooring in one classroom.,125000,37 CROW TRL   M1B,POINT (-79.23163 43.810455),7.0,Scarborough North
21 243945 BLD,Building Additions/Alterations,Hospital,Interior Alterations,555,UNIVERSITY,AVE, ,M5G,7792696.0,S1145,2021-12-01,2022-01-18,2023-01-30,Closed,Proposal for interior alterations to operating room 'A' on the 2nd floor level - Slaight (Atrium) Wing North.,1300000,555 UNIVERSITY AVE   M5G,POINT (-79.387437 43.657372),3.0,University-Rosedale
21 244568 BLD,Building Additions/Alterations,University,Interior Alterations,150,COLLEGE,ST, ,M5S,7793159.0,S1139,2021-12-03,2021-12-31,2023-10-03,Closed,"Interior alterations to Laboratory renovation, Mechanical Engineering Building, University of Toronto",1480959,150 COLLEGE ST   M5S,POINT (-79.392367 43.660019),3.0,University-Rosedale
21 245614 BLD,Building Additions/Alterations,University,Interior Alterations,379,VICTORIA,ST, ,###,7730082.0,S1328,2021-12-06,2021-12-20,2023-04-27,Closed,interior alterations to revise classroom,280000,379 VICTORIA ST   ###,POINT (-79.380433 43.658955),21.0,Toronto Centre
21 246756 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,88,BOWMORE,RD, ,M4L,6361761.0,S1934,2021-12-09,2021-12-23,2022-05-06,Closed,Proposal for new handrails in stairwell 11. ,16000,88 BOWMORE RD   M4L,POINT (-79.31481 43.676686),4.0,Beaches-East York
21 248737 BLD,Building Additions/Alterations,Hospital,Interior Alterations,209,VICTORIA,ST, ,M5B,20111925.0,S1332,2021-12-15,2022-01-04,2023-01-11,Closed,New steam line PRV station - lvl B1 and P1,100000,209 VICTORIA ST   M5B,POINT (-79.378684 43.654935),21.0,Toronto Centre
22 100069 BLD,Building Additions/Alterations,University,Interior Alterations,81,ST MARY,ST, ,M5S,9909785.0,S1136,2022-01-02,2022-01-18,2023-01-30,Closed,Interior alterations to existing fitness room to existing University of St. Michael's College - Elmsley Hall Wellness Centre,250000,81 ST MARY ST   M5S,POINT (-79.389748 43.666453),3.0,University-Rosedale
22 100108 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,75,ALEXMUIR,BLVD, ,M1V,300816.0,E2321,2022-01-02,2022-02-03,2022-11-21,Closed,Construct interior alterations to the individual washroom for the kindergarten room to conform to latest code requirements,150000,75 ALEXMUIR BLVD   M1V,POINT (-79.285095 43.808239),7.0,Scarborough North
22 100296 BLD,Building Additions/Alterations,Hospital,Interior Alterations,1001,QUEEN,ST,W,M6J,20232082.0,S1027,2022-01-04,2022-02-18,2023-11-27,Closed,"Upgrade of fire protection services, with extension of existing sprinkler system to all 5 above grade storeys and mechanical penthouse, new fire pump, new back flow prevention on fire protection service, reuse of existing City of Toronto combined incoming fire protection water and domestic water service.",1700000,1001 QUEEN ST W M6J,POINT (-79.418088 43.644033),24.0,Spadina-Fort York
22 100297 BLD,Building Additions/Alterations,Hospital,Interior Alterations,4001,LESLIE,ST, ,M2K,536800.0,N1729,2022-01-04,2022-02-16,2022-04-21,Closed,interior alterations to nuclear suite (nuclear camera exam room)  for new equipment,250000,4001 LESLIE ST   M2K,POINT (-79.362455 43.769623),18.0,Don Valley North
22 101025 BLD,Building Additions/Alterations,Hospital,Interior Alterations,250,COLLEGE,ST, ,M5T,9942219.0,S1139,2022-01-06,2022-01-14,2022-11-15,Closed,"Interior renovations on the 7th floor Mens Washroom, new fixtures, minor modifications to HVAC, modifcations to plumbing and electrical.",60000,250 COLLEGE ST   M5T,POINT (-79.399118 43.658584),3.0,University-Rosedale
22 102625 BLD,Building Additions/Alterations,University,Interior Alterations,22,URSULA FRANKLIN,ST, ,###,8106025.0,S1139,2022-01-11,2022-03-07,2023-09-15,Closed,INTERIOR ALTERATION TO THE FIRST FLOOR OF THE EXISTING EARTH SCIENCES BUILDING,1796793,22 URSULA FRANKLIN ST   ###,POINT (-79.399157 43.660097),3.0,University-Rosedale
