Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost
17 233430 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2867,ELLESMERE,RD, ,M1E,6362828,E2428,2017-09-15,2017-10-06,2018-03-19,Closed,Proposal for interior alterations to ground floor scanning room.,100000
17 239767 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,675,SHEPPARD,AVE,E,M2K,11129856,N1729,2017-09-27,2017-11-13,2018-04-09,Closed,Interior alterations to the servery area in the basement,60000
17 240098 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,272,CODSELL,AVE, ,M3H,501580,N0624,2017-09-28,2017-10-13,2018-04-10,Closed,Interior Alterations to remove existing wall to accomodate appropriate square footage for a new toddler and new preschool room and to add a hardwashing sink in each room.,55000
17 240977 BLD,Building Additions/Alterations,Hospital,Interior Alterations,555,UNIVERSITY,AVE, ,M5G,7792696,S1145,2017-09-29,2017-10-03,2018-05-02,Closed,Proposal for interior alterations to service level 1 and 7. ,300000
17 241776 BLD,Building Additions/Alterations,Hospital,Interior Alterations,555,UNIVERSITY,AVE, ,M5G,7792696,S1145,2017-10-02,2017-10-06,2019-06-19,Closed,Health Information Systems (HIS) Training Room Renovation - 1st & 7th floor - Package 4 - Sick Kids,300000
17 242400 BLD,Building Additions/Alterations,Hospital,Interior Alterations,101,COLLEGE,ST, ,M5G,785208,S1145,2019-07-23,2019-07-26,2019-12-13,Closed,REVISION - preaction sprinkler system on the 2nd floorProposed interior alterations to accommodate cardiac catheterization lab expansion for existing healthcare hospital. Entrance address 190 Elizabeth St.,0
17 242424 BLD,Building Additions/Alterations,Hospital,Interior Alterations,399,BATHURST,ST, ,M5T,9086232,S1143,2017-10-03,2017-11-14,2020-03-31,Closed,Proposed Level 5 interior alterations to accommodate cardiac catheterization lab expansion for existing healthcare hospital. ,999999
17 248786 BLD,Building Additions/Alterations,University,Interior Alterations,9,KING'S COLLEGE,CRCL, ,M5S,7793181,S1139,2017-10-17,2017-10-23,2020-09-23,Closed,"New offices, kitchenette and meeting space. *Univertsity of Toronto*",600000
17 249206 BLD,Building Additions/Alterations,Hospital,Interior Alterations,555,UNIVERSITY,AVE, ,M5G,7792696,S1145,2017-10-17,2017-10-19,2018-02-14,Closed,"Proposal for interior alterations to the 4th floor ""Marnies Teen Lounge - Black Wing""",44000
17 249841 BLD,Building Additions/Alterations,Hospital,Interior Alterations,1201,WILSON,AVE, ,M3M,576360,N0631,2017-10-18,2017-12-08,2020-01-07,Closed,"ARCHITECTURAL BASIC RENOVATION TO A PORTION OF A SPRINKLERED GROUP B, DIVISON 2 HEALTH CARE FACILITY FOR GROUP D USE. GROUND FLOOR OF 98SM (1055SF) OF INTERIOR NON LOAD BEARING PARTITIONS AND FINISHES.STRUCTURAL, MECHANICAL AND ELECTRICAL BASIC RENOVATIONS AND TO COORDINATE WITH NEW ARCHITECTURAL SCOPE OF WORK.",400000
17 252455 BLD,Building Additions/Alterations,University,Interior Alterations,380,VICTORIA,ST, ,M5B,7730109,S1328,2017-10-24,2017-11-02,2018-04-12,Closed,"Proposal for interior alterations to existing student and faculty lounge in Ryerson university. ""POD 156""",280000
17 252655 BLD,Building Additions/Alterations,University,Interior Alterations,110,BOND,ST, ,M5B,773905,S1328,2017-10-24,2017-12-07,2020-04-14,Closed,Proposal for interior alterations for structural upgrades including an elevator in an existing 3 storey university building (Phase 2).See also related permit 17 210859 BLD for interior demolition.,250000
17 253692 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,453,SENTINEL,RD, ,M3J,10071090,W0726,2017-10-26,2018-01-29,2018-09-07,Closed,Construct interior alterations for the exiting child care facility (244.2m2),120000
17 255937 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,9,ELVINA,GDNS, ,M4P,7635754,N1526,2017-10-31,2018-05-11,2018-08-31,Closed,Convert the existing single family dwelling to a childcare facility,50000
17 261272 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,991,ST CLAIR,AVE,W,M6E,12116136,S0928,2017-11-13,2017-11-27,2019-10-23,Closed,"Proposal for partial barrier free upgrade, provinding new automatic door operators and hold open devices for a number of doors; providing new barrier free ramp in the corridor to exit #4 and relocating Gym exit door. Providing new reception desk & barrier free counter for main office. Providing new receptacles for work stations in classroom 215. Removing work stations in ex. classroom 206 for new Gross Motor Skills Program.",670000
17 263755 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,1445,EGLINTON,AVE,W,M6C,8608492,S1223,2018-08-08,2018-08-09,2019-01-21,Closed,"Rev01: Fire alarm pull stations in south stair exisitng maintained.Orig: Proposal for interior alterations to the existing child care/school wing of existing synagogue. Scope of work includes relocation of exit stars, new washrooms, and new elevator.",0
17 263855 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918,N1528,2017-11-17,2018-03-21,2019-03-29,Closed,"Interior alterations - 'C' wing 6th floor outpatient clinic/ 'D' wing fourth floor inpatient unit, 'D' wing 2nd floor/ 'M' wing 2nd floor patient holding and 'T' wing 1st floor pharmacy extension/ 'T wing 2nd floor clinical trials office. ",6000000
17 264114 BLD,Building Additions/Alterations,Hospital,Interior Alterations,180,DUNDAS,ST,W,M5G,7792446,S1145,2017-11-17,2017-11-21,2018-07-23,Closed,Proposal to construct interior alterations to the Health Information Systems (HIS) Training Rooms.,300000
17 265411 BLD,Building Additions/Alterations,Hospital,Interior Alterations,30,THE QUEENSWAY, , ,M6R,10757635,S0434,2017-11-21,2017-12-13,2019-05-30,Closed,Proposal for interior alterations to existing offices to convert to Mental Health Emergency Service Unit on Level 1 of existing hospital. ,1500000
17 265671 BLD,Building Additions/Alterations,Hospital,Interior Alterations,555,UNIVERSITY,AVE, ,M5G,7792696,S1145,2017-11-22,2017-11-28,2018-03-26,Closed,Proposed interior alterations to Health Information Systems (HIS) Training Room Renovation - 10h floor - Package 5 - Sick Kids,300000
17 267947 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,265,YORKLAND,BLVD, ,M2J,9602783,N1731,2017-11-27,2019-11-06,2020-06-08,Closed,Convert the existing office to a college on the 3rd & 5th floors - Cestar College of Business Health & Technology,200000
17 268880 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918,N1528,2017-11-29,2018-01-02,2019-06-05,Closed,Interior alterations to accommodate radiation therapy equipment replacement in room TG106 in T wing Ground floor of Sunnybrook Hospital.,500000
17 268907 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918,N1528,2017-11-29,2018-01-02,2019-06-05,Closed,Interior alterations to accommodate orthovoltage equipment replacement in room TG63 in T wing Ground floor of Sunnybrook Hospital.,350000
17 270040 BLD,Building Additions/Alterations,Hospital,Interior Alterations,1201,WILSON,AVE, ,M3M,576360,N0631,2017-12-01,2018-01-04,2018-07-16,Closed,Convert an existing area on level 00 to a fitness centre for staff only - Humber River Hospital,330000
17 272064 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,2200-2206,EGLINTON,AVE,E,M1L,14190561,E2132,2017-12-06,2018-04-12,2018-06-01,Closed,Proposed new demising walls and renovation for new tenant.,500000
17 275096 BLD,Building Additions/Alterations,Hospital,Interior Alterations,585,UNIVERSITY,AVE, ,M5G,7792540,S1145,2017-12-13,2017-12-18,2019-07-17,Closed,Proposed interior alterations to 2 existing x-ray rooms on first level of existing hostpital. ,999999
17 275111 BLD,Building Additions/Alterations,Hospital,Interior Alterations,399,BATHURST,ST, ,M5T,9086232,S1143,2017-12-13,2018-01-26,2019-08-21,Closed,Proposed interior alterations to 4 existing x-ray rooms on first level of existing hostpital and installation of 4 new X ray units.,999999
17 275116 BLD,Building Additions/Alterations,Hospital,Interior Alterations,610,UNIVERSITY,AVE, ,M5G,13498043,S1144,2017-12-13,2018-02-02,2019-06-05,Closed,Proposed interior alterations to 4 existing x-ray rooms on first level of existing hostpital and installation of 4 new X ray units.,999999
17 275131 BLD,Building Additions/Alterations,Hospital,Interior Alterations,130,DUNN,AVE, ,M6K,8168605,S0437,2017-12-13,2018-01-22,2019-12-06,Closed,Proposed interior alterations to 4 existing x-ray rooms on first level of existing hostpital and installation of 4 new X ray units.,999999
17 275347 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,749,BRIMORTON,DR, ,M1G,313046,E2426,2017-12-13,2018-02-22,2019-02-22,Closed,"Minor renovation to include a new universal washroom, and addition of power door operators (7) & hold open devices (1) on existing doors.",154515
17 275352 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,60,HEATHFIELD,DR, ,M1M,343513,E2433,2017-12-13,2018-01-04,2019-02-12,Closed,"Minor renovation to include a new universal washroom, new drinking fountain, new railing, replacement of 1 set of doors, and addition of power door operators (5) on existing doors.",194529
17 276824 BLD,Building Additions/Alterations,University,Interior Alterations,4700,KEELE,ST, ,M3J,20029109,W0726,2017-12-18,2018-02-08,2018-10-23,Closed,Interior alterations to the York University DIGHR & GSL offices on the second floor (587.58m2),800000
17 277378 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,170,TIMBERBANK,BLVD, ,M1W,391661,E2226,2017-12-19,2018-01-10,2019-02-22,Closed,"Renovation to include new universal washroom, re-configuration of existing health room and feathering of concrete near exit 4",206841
17 277507 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,10,ELKHORN,DR, ,M2K,4504013,N1725,2017-12-19,2018-02-02,2018-06-12,Closed,Minor renovation to include a new universal washroom and new recessed drinking fountain,141588
17 278020 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,76,THREE VALLEYS,DR, ,M3A,568636,N1624,2017-12-20,2018-01-10,2019-06-05,Closed,"Renovation to include new universal washroom, new low railing under stairs, new drinking fountain, new exterior curb ramp, and addition of power door operators (10) on existing doors.",229003
17 278332 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,125,EVELYN,CRES, ,M6P,7986677,S0427,2017-12-21,2018-04-09,2019-04-02,Closed,"Proposal for interior alterations to culinary arts classroom on the ground floor of an existing secondary school - ""Western Tech C.S.""",150000
17 279254 BLD,Building Additions/Alterations,Hospital,Interior Alterations,250,COLLEGE,ST, ,M5T,9942219,S1139,2017-12-27,2018-01-09,2019-05-29,Closed,"Proposed interior renovations, modifications to partitions, and new finishes to partial 6th floor Wellness Centre.",50000
17 279260 BLD,Building Additions/Alterations,Hospital,Interior Alterations,399,BATHURST,ST, ,M5T,9086232,S1143,2017-12-27,2018-02-09,2023-02-01,Closed,"Proposal for interior alterations to level 1 at emergency care/treatment area of an existing hospital. ""UHN Toronto Western Hospital""",5250600
17 279742 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,846,PROGRESS,AVE, ,M1H,14075471,E2421,2017-12-28,2018-02-05,2018-08-14,Closed,Proposed interior alterations to an existing Place of Worship.,250000
17 280174 BLD,Building Additions/Alterations,University,Interior Alterations,302,CHURCH,ST, ,   ,14210444,S1328,2017-12-29,2018-01-30,2019-07-08,Closed,"Proposed interior alterations and window replacment and parapet reconfiguration, back up steel frame installation with fire curtain - on  north side of Galleria atrium, to newly constructed School of Interior Design (SID) Ryerson University.  270-288 CHURCH ST.  Note:  See active New Building permit 16 114860 BLD.  Back up steel frame installation with fire curtain requires a separate permit.",200000
17 280178 BLD,Building Additions/Alterations,University,Interior Alterations,105,BOND,ST, ,M5B,773904,S1328,2017-12-29,2018-01-30,2019-07-30,Closed,Proposed interior alterations to construct a ramp for loading connected to tunnel opening. Ryerson University.  Conection to 270-288 CHURCH ST.  Note:  See active New Building permit 16 114860 BLD.,200000
18 102668 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,822,RICHMOND,ST,W,M6J,8492194,S1028,2018-01-09,2018-11-07,2019-01-18,Closed,"Interior Renovation on Ground Floor for Day Nursery, removal of some walls and addition of wc room and mechanical revision (refer to dwg)",90000
18 102776 BLD,Building Additions/Alterations,University,Interior Alterations,350,VICTORIA,ST, ,M5B,7730108,S1332,2018-01-09,2018-02-21,2020-05-19,Closed,Interior Alterations to the inbuilding telecommunications equipment installation.,50000
18 105791 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,2690,EGLINTON,AVE,W,M6M,59118,W0532,2018-01-16,2018-02-02,2020-02-05,Closed,"Proposal for interior alterations to replace doors within an existing secondary school - ""York Memorial CI"" Installation of new electromagnetic locks.***(correction - permit included the installation of electro-magnetic hold-open devices NOT electromagnetic locks as originally descriped above) FL***",10000
18 107630 BLD,Building Additions/Alterations,Hospital,Interior Alterations,150,GERRARD,ST,W,M5G,7792536,S1145,2018-01-22,2018-01-23,2019-10-15,Closed,Proposal for interior alterations to construct an Image Guided Discovery Lab within existing demised space in basement level of existing hospital.,2000000
18 107648 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,95,MIMICO,AVE, ,M8V,7561025,W0336,2018-01-22,2018-02-06,2019-02-28,Closed,Proposal to install barrier free ramps in corridor and cafeteria of existing Elementary School.,250000
18 109003 BLD,Building Additions/Alterations,University,Interior Alterations,110,BOND,ST, ,M5B,773905,S1328,2018-01-24,2018-02-23,2020-03-24,Closed,"Proposal for interior alterations for new windows, roof assembly and construction of new academic program in existing 3 storey university building (Phase 3).",250000
18 111159 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,30,HUMBERT,ST, ,M6J,8713910,S1021,2018-01-29,2018-02-28,2018-08-28,Closed,Proposal for interior alterations to existing school.,1000000
18 112475 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,3223,KENNEDY,RD, ,M1V,14611753,E2223,2018-02-01,2018-03-01,2019-04-03,Closed,Proposed interior alterations to church office in existing place of worship.,60000
18 112837 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,44,ANCASTER,RD, ,M3K,482522,N0628,2018-06-05,2018-06-20,2020-04-22,Closed,Revision #01 - Revision to permit regarding the replacement / location of the fire alarm panel.Proposed interior alterations to construct a new universal washroom and auto door oporators in an  existing elementary school.,0
18 113694 BLD,Building Additions/Alterations,Student Residence,Interior Alterations,35,CHARLES,ST,W,M4Y,9909750,S1321,2018-02-05,2018-02-16,2018-09-07,Closed,Proposal for interior alterations to existing student residence - suite 305,80000
18 114596 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,1750,FINCH,AVE,E,M2J,515776,N1722,2018-02-07,2018-04-12,2018-09-12,Closed,Interior alteration to existing International Student Office at Seneca Newnham Campus. ,838251
18 115386 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,110,SLOANE,AVE, ,M4A,563140,N1628,2018-02-09,2018-04-12,2019-10-23,Closed,BUILDING BARRIER FREE UPGRADES & EXTERIOR WALKWAY RENOVATION,350000
18 116489 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,550,FINCH,AVE,W,M2R,515952,N0622,2018-02-13,2018-03-02,2018-12-11,Closed,"Renovation to improve barrier free accessibility. Addition of magnetic hold open devices and power door operators on existing doors, minor renovation of existing washrooms, removal of millwork in main office, repaint parking lines to create BF drop off.",275000
18 117323 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,30,GEORGE ANDERSON,DR, ,M6M,519441,W0529,2018-02-14,2018-02-16,2018-12-13,Closed,"Remove door in basement, provide new chase wall in storage room. ",5000
18 117770 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,3420,YONGE,ST, ,M4N,3440695,N0825,2018-02-15,2018-03-13,2018-08-24,Closed,Proposed interior alterations on the second floor of an existing day nursery/education program to add a third classroom and bathroom. ,70000
18 117854 BLD,Building Additions/Alterations,Hospital,Interior Alterations,555,UNIVERSITY,AVE, ,M5G,7792696,S1145,2018-02-15,2018-03-13,2018-11-20,Closed,Proposal to construct interior alterations to IT closets in the Annex area of hospital.,480000
18 117861 BLD,Building Additions/Alterations,Hospital,Interior Alterations,555,UNIVERSITY,AVE, ,M5G,7792696,S1145,2018-02-15,2018-03-13,2018-08-10,Closed,"Proposal to construct interior alterations to IT closets on 3rd, 6th, and 7th floor of the Atrium area of hospital.",600000
18 118091 BLD,Building Additions/Alterations,University,Interior Alterations,81,ST MARY,ST, ,M5S,9909785,S1136,2018-02-16,2018-02-26,2019-04-25,Closed,PROPOSAL FOR INTERIOR ALTERATIONS TO EXISTING STUDENT LOUNGE AND OFFICES - PHASE 1,715000
18 118165 BLD,Building Additions/Alterations,University,Interior Alterations,150,COLLEGE,ST, ,M5S,7793159,S1139,2018-02-16,2018-05-15,2020-10-16,Closed,"Proposal for interior alterations to the main lobby of existing university - ""University of Toronto""Convenience address is 5 King's College Rd.",970000
18 118414 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,2,WINCHESTER,ST, ,   ,7683870,S1323,2018-02-16,2018-03-02,2018-12-12,Closed,Proposal for interior alterations to create 3 washrooms in an existing elementary school. Convenience address is 15 PROSPECT ST.,100000
18 118846 BLD,Building Additions/Alterations,Hospital,Interior Alterations,1235,WILSON,AVE, ,   ,30063647,N0631,2018-02-20,2018-02-28,2023-08-18,Closed,"Interior alteration to existing meeting room, electrical room, and mechanical room to provide for an MRI exam room and related services.",300000
18 122948 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,97,MILDENHALL,RD, ,M4N,11541514,N1523,2018-02-28,2018-06-05,2018-09-07,Closed,"Interior alteration to existing classrooms, building, mechanical, electrical, plumbing, finishes, millwork, new doors and screens. ",882000
18 124674 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,1560,QUEEN,ST,E,M4L,855977,S1439,2018-03-05,2018-04-05,2018-06-21,Closed,"Proposal for interior alterations of the existing ground floor cafe space to convert to an extension of existing child care facility, also presently located on the ground floor. Tenant is 'BUMBLE BEE ACADEMY'",120000
18 125177 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,941,PROGRESS,AVE, ,M1G,13503978,E2422,2018-03-06,2018-03-22,2018-10-29,Closed,"Proposed interior alterations of existing classroom, including new floor finishes, upgraded lighting, revised HVAC to suit new ceiling, and upgraded electrical. ",200000
18 125234 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,1394,GERRARD,ST,E,M4L,808879,S1437,2018-03-06,2018-04-03,2018-09-11,Closed,Proposal for interior alterations to change use from commercial/retail to a day nursery. See previous PPR 17-277242.,30000
18 125502 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,70,OLD KINGSTON,RD, ,M1E,369267,E2533,2018-03-06,2018-05-14,2019-05-31,Closed,Proposed: Installation of a new lift (wheelchair accessibility) in building and enlargement of 4 doors 36x80,150000
18 125859 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,3895,MCNICOLL,AVE, ,   ,30020886,E2325,2018-03-07,2018-05-22,2019-06-04,Closed,"Proposed Interior renovations of existing 3 vacant units to Child Care Facility. Work includes internal partition walls, mechanical and electrical work.",195000
18 125877 BLD,Building Additions/Alterations,Hospital,Interior Alterations,825,COXWELL,AVE, ,M4C,6208976,S1928,2018-03-07,2018-03-22,2019-08-08,Closed,Proposal for interior alterations to the mechanical and electrical areas on the B1 level of existing hospital.,490000
18 125962 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,171,EAST LIBERTY,ST, ,M6K,14670935,S1027,2018-03-07,2018-06-01,2019-03-26,Closed,"Proposal for interior alterations to unit 130 of the Liberty Market Building for new hair salon training school with small office space and retail area. ""Wella Studio""",200000
18 127154 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,197,JOHN,ST, ,M5T,14188929,S1024,2018-03-09,2018-05-10,2019-02-25,Closed,Proposal for interior alterations to renovate washrooms in an existing place of worship.,73000
18 127164 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,432,SHEPPARD,AVE,E,M2N,5266211,N1826,2018-03-09,2018-03-26,2018-09-27,Closed,Renovation for new washrooms 46sqm,30000
18 127196 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,644,WARDEN,AVE, ,M1L,395722,E2028,2018-03-09,2018-03-21,2018-09-16,Closed,Proposal for the installation of a bathroom in an existing storage room.,80000
18 129469 BLD,Building Additions/Alterations,Hospital,Interior Alterations,825,COXWELL,AVE, ,M4C,6208976,S1928,2018-03-14,2018-03-28,2018-10-17,Closed,"Proposal for interior alterations to modify an exit route until completion of renovation to f-wing in existing hospital ""Michael Garron Hospital""",100000
18 131425 BLD,Building Additions/Alterations,Hospital,Interior Alterations,825,COXWELL,AVE, ,M4C,6208976,S1928,2018-04-26,2018-05-10,2018-09-19,Closed,"Revision #1 - Addition of wall opening in room H109, Removal of door H100.F from room H109, Revision of layout of room H109, Additional shaft added to exit corridor, Location of door H100.I revised",0
18 131429 BLD,Building Additions/Alterations,University,Interior Alterations,100,ST GEORGE,ST, ,M5S,873385,S1139,2018-03-19,2018-05-11,2019-11-20,Closed,Proposal for interior alterations to student lounge,937000
18 132824 BLD,Building Additions/Alterations,Hospital,Interior Alterations,4001,LESLIE,ST, ,M2K,536800,N1729,2018-03-22,2018-05-03,2019-02-08,Closed,Interior alteration to an existing outpatient Heart Function Clinic within the hospital located on the 6th floor. HEART FUNCTION CLINIC,850000
18 132841 BLD,Building Additions/Alterations,Hospital,Interior Alterations,4001,LESLIE,ST, ,M2K,536800,N1729,2018-03-22,2018-05-04,2019-10-01,Closed,Interior alteration to an existing outpatient Chemotherapy unit and upgrade to the existing satelite pharmacy within the hospital located on the 8th floor. ,2200000
18 132844 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,200,LONSDALE,RD, ,M4V,7254136,S1232,2018-03-22,2018-04-24,2018-10-01,Closed,Proposal for interior alterations on 3rd floor to staff room and classroom of existing secondary school.,150000
18 133223 BLD,Building Additions/Alterations,University,Interior Alterations,81,ST MARY,ST, ,M5S,9909785,S1136,2018-03-22,2018-04-18,2019-03-22,Closed,Proposal for interior alterations to the student lounge and offices (Phase 2),2430369
18 137766 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,288,PLEASANT,AVE, ,M2R,551989,N1822,2018-04-03,2018-05-24,2019-06-21,Closed,Proposal to create a new universal washroom and entrance ramps in the existing elementary school (Pleasant P.S.),75000
18 137783 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,350,ORTON PARK,RD, ,M1G,369701,E2427,2018-04-03,2018-04-19,2018-10-17,Closed,Proposal to convert an existing washroom to barrier free in the existing elementary school (Henry Hudson SPS),75000
18 138242 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,115,IONVIEW,RD, ,M1K,347922,E2133,2018-04-04,2018-05-28,2019-01-24,Closed,Proposal for interior alterations to remove the existing stair from main floor to second floor and relocate to the northern corner of the existing two storey Place of Worship.,50000
18 138567 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,2335,DUFFERIN,ST, ,M6E,9741283,S1222,2018-04-04,2018-05-10,2019-01-03,Closed,Proposal for interior alterations to convert existing washroom to universal washroom.,200000
18 138820 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,941,PROGRESS,AVE, ,M1G,13503978,E2422,2018-04-05,2018-04-25,2018-09-27,Closed,"Basic renovation to an existing child care centre washroom and storage area. Renovation to accomodate two (2) additional children's toilets, two (2) additional children's hand wash sinks, and one (1) additional adult handwash sink. Replacement of existing washroom exhaust fan to accomodate increased fixture count. Increase to storage area. Electrical revisions to suit.",250000
18 138977 BLD,Building Additions/Alterations,Hospital,Interior Alterations,555,UNIVERSITY,AVE, ,M5G,7792696,S1145,2018-07-09,2018-07-18,2019-03-06,Closed,Rev. #1: 2 washrooms added on the 11th floor of Elm wingProposals for interior alteration to a unit on the 11th floor of the existing Hospital building.,0
18 139095 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,755,MORNINGSIDE,AVE, ,M1C,14198162,E2531,2018-04-05,2018-05-31,2018-09-27,Closed,"Proposed: Demolition of existing partitions. New finishes, lighting and power/data to fit out space as classrooms & Labs. HVAC modified to suite, including new roof top unit.",1200000
18 143491 BLD,Building Additions/Alterations,Hospital,Interior Alterations,3560,BATHURST,ST, ,M6A,487172,N0823,2018-04-13,2018-05-15,2019-04-11,Closed,Interior alterations to the existing resident's common living/ dinning area. ,550000
18 143522 BLD,Building Additions/Alterations,Hospital,Interior Alterations,3560,BATHURST,ST, ,M6A,487172,N0823,2018-04-13,2018-07-25,2019-05-08,Closed,"Interior alterations to convert existing washroom 7W-03 into AODA compliant washroom and to upgrade plumbing and finishes in washrooms, corridors and patient suites.",978000
18 145428 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,245,FAIRLAWN,AVE, ,M5M,13503695,N0825,2018-04-18,2018-05-07,2018-12-06,Closed,Interior alterations  to the washroom - John Wanless Public School,60000
18 145548 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,20,BANSLEY,AVE, ,M6E,51593,S1222,2018-04-18,2018-05-07,2018-08-20,Closed,Proposal for interior alterations within existing classroom - D'Arcy McGee Catholic School,60000
18 146085 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,23,FERNDALE,AVE, ,M4T,4070042,S1233,2018-04-19,2018-06-05,2018-12-10,Closed,Interior alterations to renovate one (1) existing shop classroom and one (1) guidance office to two (2) classrooms and existing cooridor. ,100000
18 146279 BLD,Building Additions/Alterations,University,Interior Alterations,87,GERRARD,ST,E,   ,808265,S1328,2018-04-19,2018-04-24,2020-10-16,Closed,"Proposal for interior alterations to demolish the residence cafeteria area in existing university. ""Ryerson University""",2347655
18 146896 BLD,Building Additions/Alterations,Hospital,Interior Alterations,101,HUMBER COLLEGE,BLVD, ,M9V,1008107,W0122,2018-04-20,2018-06-19,2019-06-25,Closed,Proposal for interior alterations. Connection zones between existing spaces and new patient tower addition.,75000
18 148463 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,941,PROGRESS,AVE, ,M1G,13503978,E2422,2018-04-25,2018-05-18,2018-12-17,Closed,Proposed Interior alterations to office area for Student Association on 2nd floor.,500000
18 148734 BLD,Building Additions/Alterations,Hospital,Interior Alterations,555,UNIVERSITY,AVE, ,M5G,7792696,S1145,2018-04-25,2018-05-04,2019-06-06,Closed,"Renovate 3 existing rooms into breast pump kit wash area, which involves minor demolition, new finishes, stainless steel millwork, handwash station and installation of commercial grade dishwashers.",200000
18 150427 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,2938,EGLINTON,AVE,E,M1J,9011629,E2136,2018-04-30,2018-07-04,2019-03-07,Closed,"Proposal for interior alterations to existing child care facility, Heart Beatz Child Care",676685
18 151383 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,207,WINDERMERE,AVE, ,M6S,7635396,S0430,2018-05-01,2018-05-18,2019-01-04,Closed,Proposed new barrier free washroom.,200000
18 151631 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,201,CHESTER LE,BLVD, ,M1W,6242276,E2221,2018-05-01,2018-05-14,2018-12-31,Closed,Proposal for interior alterations to existing elementary school.,15000
18 151694 BLD,Building Additions/Alterations,Hospital,Interior Alterations,555,UNIVERSITY,AVE, ,M5G,7792696,S1145,2018-05-01,2018-05-16,2019-03-06,Closed,Proposed: OR-D Room Interior Renovations - 2nd Floor,885000
18 152446 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,4905,DUFFERIN,ST, ,M3H,12167660,N0622,2018-05-02,2018-07-12,2023-06-12,Closed,"Interior Alterations. Upgrade Fire Separation, Correct other Code Deficiencies. Upgrade Egress to EXISTING DAY CARE CENTRE.",250000
